token_id,image_filename,metadata_filename,series,rarity,base_template,material_pattern,damage,prop_1,prop_2,stamp,handwritten,overlay,legendary_accent,combination_fingerprint,image_sha256,metadata_sha256,approval_status,notes
165,NRA_0165.png,NRA_0165.json,Lucky 8 Gas & Motel,Common,B04_VAR_02,,DMG_CORNER_CURL_01,,,STAMP_PAID_CASH,NOTE_EXIT_22,OVERLAY_DUST_02,,a6a43ce53db64ebb161d19cc4582f8a226ef5fa2b86767976457cc5222dafe5d,f9b71dc6cd77eff5dd3411610497109aa70da5f22216cfa1c661746515cf08c7,685f91b782604512483b66154155edd7b861256d2cde176815ed0fd0c1898824,approved,Manually approved 333 production stress batch.
166,NRA_0166.png,NRA_0166.json,Night Owl Video,Common,B08_VAR_02,,DMG_FOLD_03,,,STAMP_NO_REFUNDS,NOTE_TAPE_12,OVERLAY_DUST_01,,4e6a232978bdf8ef12e2ac1965ff995b7501b29889dd43d59ebf861ccae2485a,09eea6f0fe6d29075ada145ad9f7779f1e4c858f679f3edc41a5b7693a6aa3be,fb9745a6ea6003e97b553fa05ad0eb77d87d8c4c6bb25dd28f01cc5c35c2afae,approved,Manually approved 333 production stress batch.
167,NRA_0167.png,NRA_0167.json,Midnight Diner,Common,B06_VAR_01,,DMG_CORNER_CURL_01,,,STAMP_NO_REFUNDS,NOTE_LAST_ORDER,OVERLAY_SCAN_NOISE_01,,71147c2131cf2b019b8fb5b17a3d8c49884946d6acaee55424f82c79afa9d14a,578a4c7cd547067af74f2899b1c615b393adb041cb1d30dfca0e1d77deea0d32,e127904e5e5ed557352455dea7fef6ffcae0f3932044ac22f3227ddedb36d57b,approved,Manually approved 333 production stress batch.
168,NRA_0168.png,NRA_0168.json,Lucky 8 Gas & Motel,Common,B06_VAR_02,,DMG_WATER_STAIN_02,,,STAMP_CLOSED,NOTE_NO_VACANCY,OVERLAY_SCAN_NOISE_01,,f47d871bf2f8436632f86daa97a933ff100a33e913ad5c12b5b504c0602eba68,f28e6c745086be3ce515649f5e9be6d8d126679b2c38dd3a47dfa4bf521699a7,a1c2a86b052ceb995af07534ad230369608792b0c15fa85be5fd82da24b15beb,approved,Manually approved 333 production stress batch.
169,NRA_0169.png,NRA_0169.json,Token Pawn,Common,B05_VAR_05,,DMG_CORNER_CURL_01,,,STAMP_UNCLAIMED,NOTE_CLAIM_BY_5,OVERLAY_DUST_01,,52d3bb5d39f5e7fe60c70831f18cdf09820c77fc488d3a3e1919c2253affd41e,b05f34ab7fde1a4e33c38e0a1a7a4fb02b9e347c972bc0b77411acf0fa234842,5375e0705bff149764be741b67799e92295e239ad97b361635f78a7e0c835c52,approved,Manually approved 333 production stress batch.
170,NRA_0170.png,NRA_0170.json,Side B Records,Common,B01_VAR_08,,DMG_EDGE_WEAR_01,,,STAMP_LAST_COPY,NOTE_A_SIDE_GONE,OVERLAY_FILM_GRAIN_01,,30ab9593a307be420483509297233fd08387a2f17dabcd954140233bad08de85,48faea820cabe69be09d7be1200f1b5729a2ff3ee3c9d35247b39ddfe740ad11,687b32f10c897809fdf9f27531015d69a1235228b81c01d037648ea924aabe73,approved,Manually approved 333 production stress batch.
171,NRA_0171.png,NRA_0171.json,Sunset Mart,Common,B01_VAR_04,,DMG_EDGE_WEAR_01,,,STAMP_CLOSED,NOTE_REGISTER_2,OVERLAY_FILM_GRAIN_01,,039f6680b03316f054cb442bbd24a525848967cecd9471ec20540b7aee65e90e,e2fe2c41e867c3ce902ea79d3613cb28018109db05354a15a9aed16febd9c994,1520366681233afef12026a5eb496a950b0d3c833223e25bb30987df713769e8,approved,Manually approved 333 production stress batch.
172,NRA_0172.png,NRA_0172.json,Token Pawn,Common,B02_VAR_06,,DMG_FOLD_02,,,STAMP_UNCLAIMED,NOTE_CLAIM_BY_5,OVERLAY_ARCHIVE_YELLOWING_01,,7fccfebbe101b880a0e68e9b78aba6ff387463aed5c6c0cc1c6540a02e5b9e76,1fee72fa2c62a614bada8d7496b479e076ecb55d417082e5650e142f92177c00,85eda5fa8c763090a497175e9a0fa36b50ac011c907b66dd11fbe32fa2b256ec,approved,Manually approved 333 production stress batch.
173,NRA_0173.png,NRA_0173.json,Night Owl Video,Common,B02_VAR_03,,DMG_SCAN_NOISE_01,,,STAMP_CHECKED_OUT,NOTE_RETURNED_EMPTY,OVERLAY_FILM_GRAIN_02,,2c8184a99999012bd37546fc2d801c3938b9745e8a75485763d066e400fb70d1,8e5a02efd637d31a5b620107cce05f42a4f3614825077a3c964683db208ac406,41881f237bfd3337606a6fd14faf7aed022304cd229a803031d98730d56df517,approved,Manually approved 333 production stress batch.
174,NRA_0174.png,NRA_0174.json,Lucky 8 Gas & Motel,Common,B06_VAR_03,,DMG_CORNER_CURL_01,,,STAMP_ROOM_PAID,NOTE_1138PM,OVERLAY_FILM_GRAIN_01,,649f30f92bd1de766a2f91ec693ce48f6bdf96b8d2873eca3f91f88eda2bc409,21390433726f6e1b65aa7576895c81f1662dd2f28953ce102b0222484db5f96c,3e26fe1f164c05cced22ee01642088187532d5d38071b6217b46d8b68e3690e1,approved,Manually approved 333 production stress batch.
175,NRA_0175.png,NRA_0175.json,Side B Records,Common,B04_VAR_03,,DMG_FOLD_02,,,STAMP_LAST_COPY,NOTE_STORE_CREDIT,OVERLAY_FADED_INK_01,,7471aa2594e79f6a0939991b5b03323bf7a99ad2e6bb9e4ddf0b49721e217f94,2b1b73c0abe746867afebceea342b3cbd2cba77facdda18fc4e43dcc21de3227,5b3e79d5f9013b82234a52de68d3d20925ca9c0330f4befce74b21fcca103dbf,approved,Manually approved 333 production stress batch.
176,NRA_0176.png,NRA_0176.json,Side B Records,Common,B01_VAR_05,,DMG_DUST_SPECKS_02,,,STAMP_LAST_COPY,NOTE_TRACK_07,OVERLAY_SCAN_NOISE_02,,9bbd491a3445a1ec157e8aa50609e5ed7218e8e1b5bd8f8d0780eddc3f67b1be,9f6f0bd0c995e5b62a684490d1088c481ccf61eb3afb2fcf17e831af257b015b,4fe3d98be7752b9c9af8bcd9f0c55d126998d648251283f7c7f6952e24e17b60,approved,Manually approved 333 production stress batch.
177,NRA_0177.png,NRA_0177.json,Night Owl Video,Common,B02_VAR_04,,DMG_FOLD_02,,,STAMP_CHECKED_OUT,NOTE_REWIND,OVERLAY_DUST_01,,e0805711b68f2bf8bc2bfd3dd8768c455239ac668937ab8f84c964006ccac485,9ffab22b50e6541a93f119455c71f2202cf1d2d17c4fcebce445c8470a5bb62f,c5b83ee9d8cd130223eef7ffff2e6c77e8152aadd8a0836dbf9000219e110783,approved,Manually approved 333 production stress batch.
178,NRA_0178.png,NRA_0178.json,Lucky 8 Gas & Motel,Common,B06_VAR_04,,DMG_EDGE_WEAR_01,,,STAMP_PAID_CASH,NOTE_1138PM,OVERLAY_DUST_02,,87408994d119bfd042fa6d2b84719aa6d68c144ff426f55a657729c32cb1691c,db3c19cb7741a068d5612a94bfc177129f5296a603393434e71017422d05a456,9e2dd40f6640d48ba4d05eab995e892416806020f7125599f939e28bf4b30b46,approved,Manually approved 333 production stress batch.
179,NRA_0179.png,NRA_0179.json,Midnight Diner,Common,B03_VAR_07,,DMG_CORNER_CURL_01,,,STAMP_NO_REFUNDS,NOTE_LAST_ORDER,OVERLAY_FILM_GRAIN_02,,e74b7e0fd27e9b49c85fcc2268403def6f99b8d0803867593169fdb6c0bd4e74,adfcb7d18944d090c06b3e94e30f28fbb3164e5a5f122742219c4f7f0b0f6d25,a4b4b982745a3e69301e4882e31ce9b99e27e8e500c986d7ef0da358046fa8c0,approved,Manually approved 333 production stress batch.
180,NRA_0180.png,NRA_0180.json,Lucky 8 Gas & Motel,Common,B02_VAR_05,,DMG_FOLD_01,,,STAMP_CLOSED,NOTE_NO_VACANCY,OVERLAY_FILM_GRAIN_01,,c98d9f08f901993724ac7860cd293fc75b3abf62e78545be5f864183c720fb78,a67c100abbdd45d6e9c57184b2d1cf8417de0deb2d8b0a8778363a72f55a21ba,7f9362fa5fc6f47bbfbaab1200b2ce82f66c40dbdc5c2a5f72f889a7dd7faa58,approved,Manually approved 333 production stress batch.
181,NRA_0181.png,NRA_0181.json,Side B Records,Common,B01_VAR_05,,DMG_DUST_SPECKS_02,,,STAMP_LAST_COPY,NOTE_STORE_CREDIT,OVERLAY_DUST_02,,af256ddee867d1fadb89cbb6400ef9ea957d0efa664511f3dc907b75a93844c5,bbbfef1b6f1172ad0a81447d28d9f1f7d7a74a86d6654faa855aab4712eff132,93c55994c8a24a1f9b9984139286ebc06bceb2bf5e12071e8429282fcd9ba398,approved,Manually approved 333 production stress batch.
182,NRA_0182.png,NRA_0182.json,Midnight Diner,Common,B06_VAR_10,,DMG_CORNER_CURL_01,,,STAMP_NO_REFUNDS,NOTE_LAST_ORDER,OVERLAY_ARCHIVE_YELLOWING_01,,edc391559d365cd523c2392ce64bddf0b6503e6892f5b756d0e695ef0f0b75cb,adfd79802624e5efd6b3dad99860714aa33b25235d58992fac9eb3a955afe554,9930074644bc4bad27028ac19500fdfe92a655264816c0adb4b8488dcec18a47,approved,Manually approved 333 production stress batch.
183,NRA_0183.png,NRA_0183.json,Token Pawn,Common,B06_VAR_03,,DMG_FOLD_01,,,STAMP_UNCLAIMED,NOTE_CASE_14,OVERLAY_SCAN_NOISE_01,,b994ecd05146a89f360427ba062612529f5cde0757330e3d0dcdf7893955967e,090ae327c0873ad223584c4e77653ff69427129eb0759d1ad95ad9978e04ea77,0aa7d746b5c9748533fdbff55a33d936dd3cf7e5ae64cf945fd352c9769758ef,approved,Manually approved 333 production stress batch.
184,NRA_0184.png,NRA_0184.json,Token Pawn,Common,B05_VAR_05,,DMG_FOLD_03,,,STAMP_CLAIM_CLOSED,NOTE_CLAIM_BY_5,OVERLAY_DUST_01,,44a504e2550f8e5b169b4e99c994bf5152b142dcc10a57359e94b5f1c3b617d9,af9292644992b95f167cf8330dfb456106a2892cf23be3c845ad96235d7f201f,f0860b7d457b3d5b175f757479ac09b0bfef19f64b26f4094344a739cbb8f204,approved,Manually approved 333 production stress batch.
185,NRA_0185.png,NRA_0185.json,Midnight Diner,Common,B06_VAR_01,,DMG_FOLD_03,,,STAMP_CLOSED,NOTE_LAST_ORDER,OVERLAY_FADED_INK_01,,69b1592edecfb5cb61a9482af37844a51c104d8f5881ed71bcdb71f92efcfb25,bc3d1d828ac7e06b64444dc84f9394d6e68cd0199324ec7fc628e11cb146568f,6da86e433676dac44c108a0f39801d3f491864053e6fa458038fb9003e514951,approved,Manually approved 333 production stress batch.
186,NRA_0186.png,NRA_0186.json,Side B Records,Common,B08_VAR_01,,DMG_DUST_SPECKS_02,,,STAMP_STORE_CREDIT,NOTE_LAST_COPY,OVERLAY_SCAN_NOISE_02,,8c0f70461f1ab79abfb92acd1c3a8c421d8dc415038560ac99097f49335da680,bdc0406c3536080a124a08a8da2d16f5ebe7c36af0496735f1c79468280f11d2,eaa06c4fb9b1dc594b9ce0d5972396dff3fbf36459422157fe4b8770ee623473,approved,Manually approved 333 production stress batch.
187,NRA_0187.png,NRA_0187.json,Night Owl Video,Common,B02_VAR_03,,DMG_FOLD_03,,,STAMP_OVERDUE,NOTE_TAPE_12,OVERLAY_FILM_GRAIN_02,,77857a14ebbaf24b60eea09c98bcee8a0abf6e719e635274f00767da9b99f78c,9304860c74ecddeabd6bd7713cb272518188504a6d3714779c491b86138ff7e6,a277e0c7ffc0547d9c2291e6e68093bb7f2da91257d5c0a4659dded0cf78d1e6,approved,Manually approved 333 production stress batch.
188,NRA_0188.png,NRA_0188.json,Token Pawn,Common,B03_VAR_04,,DMG_CORNER_CURL_01,,,STAMP_PAWN_HOLD,NOTE_30_DAYS,OVERLAY_SCAN_NOISE_02,,45451871ed8d664cea7548a932915c804d114cf059f47f437e20b2e3a6b0ddcb,6d95718b69175b61fbb657fb36ef71903db3d207520d507e890892b42eb1e496,eb39fa6bb379a29919c5a3d5f8f9231a4e2c03525bb81f3f12dad61f9151dbe7,approved,Manually approved 333 production stress batch.
189,NRA_0189.png,NRA_0189.json,Sunset Mart,Common,B01_VAR_03,,DMG_EDGE_WEAR_02,,,STAMP_CLOSED,NOTE_512PM,OVERLAY_SCAN_NOISE_02,,a8d5752b641b49ff44308649c4875ddcc3979beeb8b9ea3500ba5278c9bda893,9023dba73ad5eb779c19bc856e39844a0ba4c569e8602deba06ffec273781498,2320c6deb96f5c0e5c8bc8e1e6cc60c4a1aa393c8986e92ddb3b6b328cf5c164,approved,Manually approved 333 production stress batch.
190,NRA_0190.png,NRA_0190.json,Side B Records,Common,B07_VAR_03,,DMG_EDGE_WEAR_01,,,STAMP_STORE_CREDIT,NOTE_LAST_COPY,OVERLAY_FADED_INK_01,,3e7d1336be63de11df8b1320b36dde3beebd7c5e4f9bc992b80653fa61eb9da2,c45a7e18a92e55dfa75d25a18a61c3570a816f4d8e8c4623b796b1071ca255e7,6e8e987f620f483b412cf418150836af30f6109bb584af409bf57d61f568d69d,approved,Manually approved 333 production stress batch.
191,NRA_0191.png,NRA_0191.json,Token Pawn,Common,B02_VAR_06,,DMG_DUST_SPECKS_01,,,STAMP_PAWN_HOLD,NOTE_30_DAYS,OVERLAY_ARCHIVE_YELLOWING_01,,7452f397db9ceb0e2c57e234303990e0752ca9aa6e4b5c6cc38fba911476c1d3,d31728fcfc7d9d369aa66c242d116db1766b6a67b2d05f7ea496ee65611556a4,1cd54eb844f1f1a9ade8ec056e16a17a8a1f38120b214cef9b3635dbb92b381a,approved,Manually approved 333 production stress batch.
192,NRA_0192.png,NRA_0192.json,Midnight Diner,Common,B04_VAR_03,,DMG_CORNER_CURL_01,,,STAMP_LAST_ORDER,NOTE_LAST_ORDER,OVERLAY_FILM_GRAIN_02,,2e72ffae8916f765a0261dffa8de55861a4c11f638e97a9366482011c48b2339,a10dc05cfae89f57c61201964912943821828123841abd7ef4b1b5162b8eef40,714eb247f8e2aee6fceefa858485088d5b388e94d879593305c76d77f8986fb7,approved,Manually approved 333 production stress batch.
193,NRA_0193.png,NRA_0193.json,Sunset Mart,Common,B02_VAR_12,,DMG_WATER_STAIN_02,,,STAMP_NO_REFUNDS,NOTE_512PM,OVERLAY_SCAN_NOISE_02,,bd185ac5a0de43744a637312778a05db40a42667966364d2e476fcf6756b6e67,508eac758775595d7e914e25f92855d5237b19cbffd5024a6d5b7353ef435433,666a5561fa06095c8036b79825c1f631d652bad22053e9b8c659336951583dc8,approved,Manually approved 333 production stress batch.
194,NRA_0194.png,NRA_0194.json,Lucky 8 Gas & Motel,Common,B04_VAR_02,,DMG_CORNER_CURL_01,,,STAMP_PAID_CASH,NOTE_1138PM,OVERLAY_SCAN_NOISE_01,,cf410fef61da5229ec82d3a6e47a4ee23b8c6658ac7ff9da734f4a3943594d56,539eb8bd58a0abdcefebf3507b90ffb2ade6a17a5dcde97a5a63fbb1c89c210c,752249a0a55ae5bbbf2736fcf0c762312494ff1a212949384c9b314b32079cea,approved,Manually approved 333 production stress batch.
195,NRA_0195.png,NRA_0195.json,Sunset Mart,Common,B04_VAR_06,,DMG_WATER_STAIN_01,,,STAMP_NO_REFUNDS,NOTE_REGISTER_2,OVERLAY_SCAN_NOISE_02,,f6942f00fd39d3b9c3dc1931cb9c0c8bb5a8d592c01b7f574ea6219f75979b32,4fe6efa84064eaca6425896559afc8add7a599c302f8f9ce0931309b2f129f34,cb87d2bf9c975d4f742521276ff8917b133003ae979cda37b045abe261cdad09,approved,Manually approved 333 production stress batch.
196,NRA_0196.png,NRA_0196.json,Night Owl Video,Common,B02_VAR_07,,DMG_THERMAL_FADE_01,,,STAMP_DO_NOT_OPEN,NOTE_LATE_FEE,OVERLAY_FILM_GRAIN_01,,e37c4cab8596eeb516d180f1ac0d4d7e368f47f41b4ff2ed4eaf2cbea6bf2fda,e6b8ac094679f587f3a274bfe41d4b78a9271c9dfbdea51c64ed84e5a3b05b51,39d6ccd1eefe632e3e5f522475896a25114ac505e4b427e4f02a0311401149f0,approved,Manually approved 333 production stress batch.
197,NRA_0197.png,NRA_0197.json,Sunset Mart,Common,B01_VAR_03,,DMG_WATER_STAIN_02,,,STAMP_CLOSED,NOTE_REGISTER_2,OVERLAY_FADED_INK_01,,4b29fe252da363017a16e8ee6fbaaa4913000cb73663814bb97582c91c2d6957,410a2573550457872c3dd463292f7302fb65eb5dd747dbbd2c9d069542e87595,6fc74d4989bb6bd276422aa5644d4a08a1fcfd15c41687905325fcd4f7656cff,approved,Manually approved 333 production stress batch.
198,NRA_0198.png,NRA_0198.json,Side B Records,Common,B02_VAR_03,,DMG_DUST_SPECKS_02,,,STAMP_FINAL_SALE,NOTE_LAST_COPY,OVERLAY_FILM_GRAIN_01,,0fe00849018fa56dcb304caade6d8c4ac6be344f0e07118cc0f5ab95903956ca,47d75585386a7157fa0466ed0ea1f40bbe821685d14fdd24b5de0fa011a04bb9,fef46cd93e78a95aae4ba2213bec71716015e8f97b4a79150abb61236bebcb1f,approved,Manually approved 333 production stress batch.
199,NRA_0199.png,NRA_0199.json,Lucky 8 Gas & Motel,Common,B06_VAR_04,,DMG_WATER_STAIN_02,,,STAMP_CLOSED,NOTE_1138PM,OVERLAY_DUST_01,,f51b9a860f1ddb9af1235446410aa6e57020af8a77384ee824aec172ef064c5b,aca6aa126b79005705a5905536f1bab0652626fb95bb9238e807b06fdb43047e,c7c632d57564e8f1aae64d00fcefdc8622220ca47ffc70a3d18c32ad88a2a7af,approved,Manually approved 333 production stress batch.
200,NRA_0200.png,NRA_0200.json,Sunset Mart,Uncommon,B07_VAR_01,,DMG_COFFEE_RING_03,,,STAMP_CLOSED,NOTE_AISLE_3,OVERLAY_DUST_01,,512e618017d19859daa3afc9fea63215aee1807c59bb2c89a97d0a62acc8917d,2cfc91b2bd7429841256f482ce73237afa693388fa5ecabd925277a654e7dd39,6f9c45fe0e863379628855970e726f88988ed4e8f0e6af812af8d368f09249df,approved,Manually approved 333 production stress batch.
201,NRA_0201.png,NRA_0201.json,Sunset Mart,Uncommon,B06_VAR_02,,DMG_COFFEE_RING_03,,,STAMP_FINAL_SALE,NOTE_LAST_SHIFT,OVERLAY_FILM_GRAIN_01,,611a4780eee7bc8df6ee0d55cb9c4c86364649e4044f38b054cea8f7dec581ba,ff07de072dccbd597a942192fb0dfddc60f647629e7bc8d835ce30041e9a36eb,7000d9de80df43723b78db0a4d626be75b1f5402e94d28b48df58d9c49fa5521,approved,Manually approved 333 production stress batch.
202,NRA_0202.png,NRA_0202.json,Lucky 8 Gas & Motel,Uncommon,B06_VAR_02,,DMG_FOLD_01,,,STAMP_PAID_CASH,NOTE_1138PM,OVERLAY_SOFT_VIGNETTE_01,,300d4a85af9fa1a7d2cb2cba38cce523413afe577922e6065774a5800f32f371,b24f4eed5406fa99642523fbcefe7afab17795496d102ad48da2a8e17044a63b,47dfc88929995ba791b61598866ce449e9871a42fc5278dcaefd65910ce3d2d2,approved,Manually approved 333 production stress batch.
203,NRA_0203.png,NRA_0203.json,Side B Records,Uncommon,B07_VAR_04,,DMG_TAPE_02,,,STAMP_LAST_COPY,NOTE_SIDE_B,OVERLAY_DUST_02,,7caff8355e63d67e722400afa5742d5d80748541fbe9c10b6b015f7cac473db4,81f78f271370925ee7c8edf3ac6adfb7e477e97d213f4f0cd23c0a6c17c43eeb,30445daf7323cc4b90d7cc1526c857a57275a687cbed8234b8f6ecf1a80e6e46,approved,Manually approved 333 production stress batch.
204,NRA_0204.png,NRA_0204.json,Side B Records,Uncommon,B01_VAR_02,MAT_GLOW_INK_01,DMG_TAPE_02,,,STAMP_STORE_CREDIT,NOTE_STORE_CREDIT,OVERLAY_DUST_02,,78bd879f66d693a6b3c34dda1fa7bc987e4b3b468cc5f0af1d04a6c9a52ed5c6,1293bdf5ae9c382273f119c831a4d3d3fce60591ceaa389b7dbbe819b69653e8,1ed372769baff6138e361480f998affdff987c71552f3a7eba271ed24ed65301,approved,Manually approved 333 production stress batch.
205,NRA_0205.png,NRA_0205.json,Sunset Mart,Uncommon,B07_VAR_03,,DMG_WATER_STAIN_02,,,STAMP_NO_REFUNDS,NOTE_FINAL_SALE,OVERLAY_ARCHIVE_YELLOWING_01,,4fcba045e6f5189b590be783f963c65aed88e6b72822e3b5b6c715faed5f772c,5b94fecfb8e18690d19d6e77b2a006b7a38c672ebdb5c4acdd9a2c15e9c31cb3,9ff709232accccd299994088f8163b599b1d0c7a83d9b5111ce56d0ddb12a596,approved,Manually approved 333 production stress batch.
206,NRA_0206.png,NRA_0206.json,Side B Records,Uncommon,B02_VAR_11,,DMG_DUST_SPECKS_01,,,STAMP_STORE_CREDIT,NOTE_STORE_CREDIT,OVERLAY_SCAN_NOISE_02,,6601cc873481945e7e4d9e343973a0ca94d6e61674f4572a6b4cafe80a2cf6a5,f8c6b70f9583716f50436c7649bd810c864eee7c5a22e1ccc34d36c8236eba7e,e9e382260c4631a4e7656f8a739bf59c6bb45fd26da0f34ac97d3ed67c3eb1cc,approved,Manually approved 333 production stress batch.
207,NRA_0207.png,NRA_0207.json,Lucky 8 Gas & Motel,Uncommon,B02_VAR_05,,DMG_WATER_STAIN_02,,,STAMP_ROOM_PAID,NOTE_ROOM_8,OVERLAY_DUST_01,,b9ea9c8837f3a535e30215d95af642e0a6302bbae4b0bdf104f27045cf31d911,6de3db108f7546e73ec82c6812bf38477bd1af5ecca6c6a3213d0a41ee5a9ab8,27ed3f8a06e4c1165965b5bec0ad10d2f8256d032aee2852c44ce4a899b5200d,approved,Manually approved 333 production stress batch.
208,NRA_0208.png,NRA_0208.json,Midnight Diner,Uncommon,B03_VAR_03,,DMG_DUST_SPECKS_02,,,STAMP_CLOSED,NOTE_TABLE_6,OVERLAY_ARCHIVE_YELLOWING_01,,d14105aa2c9001d350696a4564646384bbffc11868f82afc97984257f916dc04,54b96d6bab9593a2cc208c5b3cd21eb28670f6f45f02d98ad232919ffe0873cd,b3cf63537d1bcc6b91101702ddff3420458a798eada4da289ba39d526f90acf2,approved,Manually approved 333 production stress batch.
209,NRA_0209.png,NRA_0209.json,Night Owl Video,Uncommon,B08_VAR_01,,DMG_SCAN_NOISE_02,,,STAMP_CHECKED_OUT,NOTE_DUE_FRIDAY,OVERLAY_DUST_02,,1f2e7a5dd8d62c26b863a4713d2a738cdaea8c3fdc921b8f98d3f38803adf18a,c91ade2acc5acc66382bfb22c64535a9e02f706d2e4501b0799ba0a9213408c3,26dbc80282f6045fe933725d3d9422ef6381c5bab8f3734c8614ca64924a50be,approved,Manually approved 333 production stress batch.
210,NRA_0210.png,NRA_0210.json,Midnight Diner,Uncommon,B05_VAR_06,MAT_GLOW_INK_01,DMG_CORNER_CURL_01,,,STAMP_CLOSED,NOTE_TABLE_6,OVERLAY_FILM_GRAIN_02,,a7a81cdc88e05c2cd559db62c1e5411098c893eab6ff2e1f864480ab71af5ee8,1ee52a5c3bc1b7ee35d7441bcf14fb833558d4f0cbdf5f515053238cd0d423d5,e0102ca88aa4ee8181a6c956789029b76226c7cd9ce9c9127325964ca3cfc855,approved,Manually approved 333 production stress batch.
211,NRA_0211.png,NRA_0211.json,Night Owl Video,Uncommon,B06_VAR_08,,DMG_SCAN_NOISE_02,,,STAMP_DO_NOT_OPEN,NOTE_REWIND,OVERLAY_DUST_01,,b0f87f4219433d7c2fb97e03feb20af6f35197592fdafc56745bdf5d7223f9bb,a9a65baffddb878f6974b5ddfe85526e255004edecb82d1bbbf364eef776a6e1,0f70dbf48449f71f751c52591fb61d60bc432861f63bb130b3b3464275eab5f5,approved,Manually approved 333 production stress batch.
212,NRA_0212.png,NRA_0212.json,Lucky 8 Gas & Motel,Uncommon,B06_VAR_03,,DMG_EDGE_WEAR_01,,,STAMP_ROOM_PAID,NOTE_NO_VACANCY,OVERLAY_SCAN_NOISE_01,,d5ee3c876256f4c33acee477ac82b208c799a0316bbbd4fc45f17eafaf88e3bb,3276bcdf4e7afbd7c91f6c65bd68e80f0902852dd847f94af5b29a80c3a86978,d75e5b023f9115d881b6172ef44888f850c9b15af5be110c4ee4b051fcbd8cc1,approved,Manually approved 333 production stress batch.
213,NRA_0213.png,NRA_0213.json,Night Owl Video,Uncommon,B06_VAR_01,MAT_GLOW_INK_01,DMG_TAPE_01,,,STAMP_NO_REFUNDS,NOTE_LATE_FEE,OVERLAY_SCAN_NOISE_01,,64bc520138d74cbd780b8736f9852c7c33e0df49ef9172b3e45f86c8f54d8b88,962be455dd6a524142f53e91b170f43436ff5a58d9eb272024e80a71cae37591,ed9d706ce53b86c65cf1132d4896e4563985b6c0210de6d7da9ed885ec64705f,approved,Manually approved 333 production stress batch.
214,NRA_0214.png,NRA_0214.json,Side B Records,Uncommon,B07_VAR_04,,DMG_EDGE_WEAR_01,,,STAMP_LAST_COPY,NOTE_TRACK_07,OVERLAY_DUST_02,,c5c2ca8524dcee9da17776d2a263fa3fa4d6c588c33e9cede49ebba434ea08a0,430ff2a813d98b69893d424407f8a27c8abf48bcc9f4210883aaba34a0ede9ed,b4905cfddb6731715ef74e9e8648b79a5956ffd009437fce2e80f1ccd78be3d5,approved,Manually approved 333 production stress batch.
215,NRA_0215.png,NRA_0215.json,Sunset Mart,Uncommon,B07_VAR_01,,DMG_COFFEE_RING_01,,,STAMP_NO_REFUNDS,NOTE_REGISTER_2,OVERLAY_DUST_02,,d30518423ef6afc274697dbaf83974d5409f180e00332e5506e8817ca7b34d1d,9ab7d6d450021c7fcd0f89dba66678b786ab7a08f0426f518045b20dcaa1658e,6e51fe037f64479fb52bfa1b57e7e6247b83c9b572ea01c98d30b79d80973449,approved,Manually approved 333 production stress batch.
216,NRA_0216.png,NRA_0216.json,Token Pawn,Uncommon,B06_VAR_09,,DMG_CORNER_CURL_01,,,STAMP_UNCLAIMED,NOTE_CLAIM_BY_5,OVERLAY_FILM_GRAIN_02,,f551f46d1c7bda177c6f1091ce6e5857a4dd9591dd2f856b9c6558e2a43f98b4,e960da093a269626fe3c23527c53e528162c77e22062bee8b434157355f0ac01,9600a6083ce278c69d9459b1e8a4ef12006a1e06886de2c0c2faa1ca4724c646,approved,Manually approved 333 production stress batch.
217,NRA_0217.png,NRA_0217.json,Midnight Diner,Uncommon,B01_VAR_04,MAT_GLOW_INK_01,DMG_DUST_SPECKS_02,,,STAMP_AFTER_HOURS,NOTE_1138PM,OVERLAY_DUST_01,,0cfd59fbfd1482e5446e15b299726630d9c29fdedf231b07f2b87bf0aa683917,967946c9f022afa0ec36c030ec450059ec982abed56ebd7915ea2c37f75e3ba0,edb65e7fcddf922b5d340050692b919fdbcae724d1d1099c6ee06995a531848e,approved,Manually approved 333 production stress batch.
218,NRA_0218.png,NRA_0218.json,Night Owl Video,Uncommon,B05_VAR_04,MAT_GLOW_INK_01,DMG_FOLD_03,,,STAMP_DO_NOT_OPEN,NOTE_DUE_FRIDAY,OVERLAY_FADED_INK_01,,abadb3a717dc36a3c61fb42093d07bf03d59a6e22001d2954c1af8920e48a07a,7ea1a25ecfa0ae5d80012889993c13d29cd9c9fd794411e7bddf08582219077b,ad2d14f7019e0da0447be579c710f2195dcb2332b9c945048b2071b684e1cab0,approved,Manually approved 333 production stress batch.
219,NRA_0219.png,NRA_0219.json,Night Owl Video,Uncommon,B05_VAR_04,,DMG_FOLD_03,,,STAMP_OVERDUE,NOTE_REWIND,OVERLAY_FADED_INK_01,,b8b61b4534d4cfb6c528dc7a07593e201516812fc0fc0265d7120cdf21048de2,9a2f5253b5098d0b56225530fb9b2cb4995107a5bbce6c7a384bf5f441ee9432,1b8be097531a9fccf35545ec2cb591ada27bdbcd692e33b417f1d8bd161ff01a,approved,Manually approved 333 production stress batch.
