token_id,image_filename,series,rarity,base_template,material_pattern,damage,prop_1,prop_2,stamp,handwritten,overlay,legendary_accent,special_feature,feature_variant,source_seed,combination_fingerprint
2775,NRA_2775.png,Lucky 8 Gas & Motel,Ultra Rare,B01_VAR_01,,DMG_FOLD_01,,,STAMP_CLOSED,NOTE_NO_VACANCY,OVERLAY_FILM_GRAIN_01,,Dual Recovery,Latent Memory + Reconstruction 2,19770821,496e34975ab0afc5d18947f43eaa3a8eed129983790db5601c274c5de52f2060
2776,NRA_2776.png,Lucky 8 Gas & Motel,Ultra Rare,B03_VAR_04,,DMG_FOLD_01,,,STAMP_ROOM_PAID,NOTE_NO_VACANCY,OVERLAY_SOFT_VIGNETTE_01,,Dual Recovery,Latent Memory + Reconstruction 3,19770821,fdd83e1ca261b6f912257273026a9e13005aee15574f67c0c53085a7fa677a1e
2777,NRA_2777.png,Lucky 8 Gas & Motel,Ultra Rare,B03_VAR_04,,DMG_WATER_STAIN_03,,,STAMP_CLOSED,NOTE_1138PM,OVERLAY_DUST_02,,Dual Recovery,Latent Memory + Reconstruction 4,19770821,98220778310e758a62c2b17b9be7b6651f19dc24e11d3459da08768890ad824f
2778,NRA_2778.png,Lucky 8 Gas & Motel,Ultra Rare,B02_VAR_07,,DMG_FOLD_02,,,STAMP_ROOM_PAID,NOTE_NO_VACANCY,OVERLAY_SOFT_VIGNETTE_01,,Dual Recovery,Latent Memory + Reconstruction 5,19770821,830d443a43911c5d77a2b65b7eb7d4cbe1e7f11ac4b1e984aeeeced78105c245
2779,NRA_2779.png,Sunset Mart,Common,B04_VAR_06,,DMG_THERMAL_FADE_01,,,STAMP_CLOSED,NOTE_512PM,OVERLAY_SCAN_NOISE_02,,,,19770821,7c5c8602cff48e98006fcd6aabb192646df35e8ac08e7d4663161981ffe50dcd
2780,NRA_2780.png,Sunset Mart,Common,B01_VAR_02,,DMG_WATER_STAIN_01,,,STAMP_CLOSED,NOTE_512PM,OVERLAY_FILM_GRAIN_01,,,,19770821,467159b063a0c6c625d982dc08abd7f8c2a9225378b8704c240b4efe52c92e44
2781,NRA_2781.png,Sunset Mart,Common,B04_VAR_06,,DMG_EDGE_WEAR_02,,,STAMP_CLOSED,NOTE_REGISTER_2,OVERLAY_DUST_01,,,,19770821,213abcc6e93305cbe7a007e98af021d694e4b88cb83586ecdde9e4762ab61614
2782,NRA_2782.png,Sunset Mart,Common,B05_VAR_02,,DMG_WATER_STAIN_01,,,STAMP_CLOSED,NOTE_LAST_SHIFT,OVERLAY_FADED_INK_01,,,,19770821,682482a63c0b9027d7624317c7bcf90ef285598067a779d03643d9471449704a
2783,NRA_2783.png,Sunset Mart,Common,B05_VAR_02,,DMG_EDGE_WEAR_01,,,STAMP_CLOSED,NOTE_REGISTER_2,OVERLAY_FADED_INK_01,,,,19770821,f61217df5487a48bd23d650abaadf2da4b4383684698ccee46edacf0d14c0c0d
2784,NRA_2784.png,Sunset Mart,Common,B07_VAR_03,,DMG_THERMAL_FADE_01,,,STAMP_CLOSED,NOTE_FINAL_SALE,OVERLAY_SCAN_NOISE_02,,,,19770821,e09b587f47bc6378c3a861137b9e08e8546e48412d3ba83e2c3f8ba26300bcf5
2785,NRA_2785.png,Sunset Mart,Common,B01_VAR_03,,DMG_WATER_STAIN_01,,,STAMP_CLOSED,NOTE_LAST_SHIFT,OVERLAY_FILM_GRAIN_01,,,,19770821,609df6334cad49c0dca9bda65b94257027f5ccc8680ea245d3b54706dfe9724c
2786,NRA_2786.png,Sunset Mart,Common,B01_VAR_03,,DMG_WATER_STAIN_02,,,STAMP_CLOSED,NOTE_512PM,OVERLAY_DUST_01,,,,19770821,f6e94455616b59efca512077e08c178b5c0d449ba2a3d5bfe1a4e5483f412a60
2787,NRA_2787.png,Sunset Mart,Common,B01_VAR_03,,DMG_WATER_STAIN_01,,,STAMP_CLOSED,NOTE_512PM,OVERLAY_FILM_GRAIN_01,,,,19770821,8b5cc71140ce1866c6dd07bf923d26a9b91efb9beca5ef50d1ba1a13d1e710e9
2788,NRA_2788.png,Sunset Mart,Common,B04_VAR_06,,DMG_COFFEE_RING_01,,,STAMP_CLOSED,NOTE_LAST_SHIFT,OVERLAY_FADED_INK_01,,,,19770821,c2d987393ac22e18ad4928a36b0d8feff053be2970ac87da6d5452a500837f72
2789,NRA_2789.png,Sunset Mart,Common,B07_VAR_01,,DMG_EDGE_WEAR_02,,,STAMP_CLOSED,NOTE_FINAL_SALE,OVERLAY_DUST_01,,,,19770821,a91f2647162653e7deb3734fb7f526abe2a9875a0072cf8106cf3fbd4cca9885
2790,NRA_2790.png,Sunset Mart,Common,B06_VAR_02,,DMG_FOLD_01,,,STAMP_FINAL_SALE,NOTE_AISLE_3,OVERLAY_SCAN_NOISE_02,,,,19770821,9d0d86d1d373cb20943b587b9ebeb230cf8d377e65f6c570821eaa7a63a61e5f
2791,NRA_2791.png,Sunset Mart,Common,B02_VAR_12,,DMG_WATER_STAIN_02,,,STAMP_FINAL_SALE,NOTE_REGISTER_2,OVERLAY_FADED_INK_01,,,,19770821,8eb3480f3bece197bed0aab80f25a8b03336d0b3edd3ef92722efbb0026fb4f8
2792,NRA_2792.png,Sunset Mart,Common,B04_VAR_06,,DMG_WATER_STAIN_02,,,STAMP_NO_REFUNDS,NOTE_REGISTER_2,OVERLAY_SCAN_NOISE_02,,,,19770821,e0d8abe9cd4cadca2f25ed45163781d2b1ac46acdac8b0575f3500bf3a3fbded
2793,NRA_2793.png,Sunset Mart,Common,B05_VAR_02,,DMG_WATER_STAIN_01,,,STAMP_NO_REFUNDS,NOTE_512PM,OVERLAY_DUST_01,,,,19770821,aeed1d07f0c4d707c1767ea90bce21d7bc3abb24eeb909ec5dba5c266ab689d8
2794,NRA_2794.png,Sunset Mart,Common,B04_VAR_06,,DMG_WATER_STAIN_01,,,STAMP_CLOSED,NOTE_REGISTER_2,OVERLAY_DUST_02,,,,19770821,e1de4d327e241648530b80287b2b2c1ee15b80eb1d3c4e6ecd26988a1f0ec676
2795,NRA_2795.png,Sunset Mart,Common,B03_VAR_02,,DMG_EDGE_WEAR_02,,,STAMP_CLOSED,NOTE_LAST_SHIFT,OVERLAY_FILM_GRAIN_01,,,,19770821,fc2619bcc075e541a5e84a0e53d478f79cf69d811f4d79644ee06e445855ed6d
2796,NRA_2796.png,Sunset Mart,Common,B06_VAR_02,,DMG_COFFEE_RING_03,,,STAMP_CLOSED,NOTE_512PM,OVERLAY_FILM_GRAIN_01,,,,19770821,ef7d2f999de4898fefe5eacae1e64a84d2131ac64bc094a2f6e1a4893cd1753e
2797,NRA_2797.png,Sunset Mart,Common,B05_VAR_02,,DMG_EDGE_WEAR_02,,,STAMP_FINAL_SALE,NOTE_FINAL_SALE,OVERLAY_FILM_GRAIN_01,,,,19770821,8c7ade1ec783e9fc52ba28f75aa1f1cf9c872c907b75e6ca9aea6d7f2a0599c3
2798,NRA_2798.png,Sunset Mart,Common,B02_VAR_12,,DMG_WATER_STAIN_02,,,STAMP_FINAL_SALE,NOTE_AISLE_3,OVERLAY_FILM_GRAIN_01,,,,19770821,33a2b75c1374540d502680bf9f8afa0bdf09ccaf3e7a855822e941026b36add8
2799,NRA_2799.png,Sunset Mart,Common,B04_VAR_06,,DMG_COFFEE_RING_01,,,STAMP_CLOSED,NOTE_FINAL_SALE,OVERLAY_FILM_GRAIN_01,,,,19770821,3d33323b8b1b29eaa4c7d442fa278040e9295ed84d06fde4e9dbf3697235c729
2800,NRA_2800.png,Sunset Mart,Common,B01_VAR_04,,DMG_EDGE_WEAR_02,,,STAMP_CLOSED,NOTE_LAST_SHIFT,OVERLAY_FILM_GRAIN_01,,,,19770821,37dd9adada9eb9020a0efd90e0b95228c2ba57bfc96d263d01552aa2c8eb8fab
2801,NRA_2801.png,Sunset Mart,Common,B01_VAR_03,,DMG_DUST_SPECKS_02,,,STAMP_CLOSED,NOTE_AISLE_3,OVERLAY_DUST_01,,,,19770821,3fdf12f26ae0d5213f7f4c6141b1e5eb5316888010cca7fe740cbe47dd9899ed
2802,NRA_2802.png,Sunset Mart,Common,B05_VAR_02,,DMG_FOLD_01,,,STAMP_NO_REFUNDS,NOTE_LAST_SHIFT,OVERLAY_FADED_INK_01,,,,19770821,d91d83ef7d910f9ad802469b1845ebeda69a09b5d66830fe7e95963fe414650b
2803,NRA_2803.png,Sunset Mart,Common,B07_VAR_01,,DMG_EDGE_WEAR_01,,,STAMP_CLOSED,NOTE_REGISTER_2,OVERLAY_DUST_01,,,,19770821,074bcf5a82614492f2099405a162cb40322c69da40b8f3e76aeb23a9bb53b455
2804,NRA_2804.png,Sunset Mart,Common,B03_VAR_02,,DMG_WATER_STAIN_02,,,STAMP_NO_REFUNDS,NOTE_FINAL_SALE,OVERLAY_SCAN_NOISE_02,,,,19770821,4eb4a71006f2ccae2ff623eb7b3d5ebe32959b99fa11bf135f49eeaa4fade45e
2805,NRA_2805.png,Sunset Mart,Common,B07_VAR_01,,DMG_WATER_STAIN_01,,,STAMP_CLOSED,NOTE_REGISTER_2,OVERLAY_SCAN_NOISE_02,,,,19770821,73c3e8b9405080ac2fcb0e3ba35014575011bcfbe0a6d003c6c0c98cd51bbb26
2806,NRA_2806.png,Sunset Mart,Common,B01_VAR_04,,DMG_EDGE_WEAR_02,,,STAMP_CLOSED,NOTE_AISLE_3,OVERLAY_FADED_INK_01,,,,19770821,8a541a609b290dc171ef07e193103419f493903f07493fddd01297061e2c7a97
2807,NRA_2807.png,Sunset Mart,Common,B01_VAR_04,,DMG_DUST_SPECKS_02,,,STAMP_FINAL_SALE,NOTE_512PM,OVERLAY_ARCHIVE_YELLOWING_01,,,,19770821,a3e698202858781592c0911a59f22e6b33a76f37b3725b1439247de909f8f3b4
2808,NRA_2808.png,Sunset Mart,Common,B04_VAR_06,,DMG_EDGE_WEAR_01,,,STAMP_NO_REFUNDS,NOTE_REGISTER_2,OVERLAY_SCAN_NOISE_02,,,,19770821,e6ae38b114d2cab44adbe4e6534df99eb6f38a2224bc04d90609b6c45565f67d
2809,NRA_2809.png,Sunset Mart,Common,B05_VAR_02,,DMG_EDGE_WEAR_01,,,STAMP_CLOSED,NOTE_FINAL_SALE,OVERLAY_FILM_GRAIN_01,,,,19770821,aa5fc8a70eb6cb2f33fdc9ea1c5043a4181500443ff9774ad29ac03acdbddc68
2810,NRA_2810.png,Sunset Mart,Common,B04_VAR_06,,DMG_THERMAL_FADE_01,,,STAMP_FINAL_SALE,NOTE_512PM,OVERLAY_DUST_01,,,,19770821,86442458c5529706a17f44432af92bd5f06bca06896f26bac85bcd4efd20a074
2811,NRA_2811.png,Sunset Mart,Common,B06_VAR_02,,DMG_EDGE_WEAR_02,,,STAMP_NO_REFUNDS,NOTE_REGISTER_2,OVERLAY_DUST_01,,,,19770821,c08ac5034b1010c8d61c7ab970ee2fd1ba0aaef5c7f76b8810e54dbbfc6659d9
2812,NRA_2812.png,Sunset Mart,Common,B05_VAR_02,,DMG_WATER_STAIN_02,,,STAMP_CLOSED,NOTE_LAST_SHIFT,OVERLAY_ARCHIVE_YELLOWING_01,,,,19770821,3dce7dd69a528a8e14ac08462ca54048e393062c688d4239da3c3625cee73ada
2813,NRA_2813.png,Sunset Mart,Common,B01_VAR_02,,DMG_COFFEE_RING_01,,,STAMP_CLOSED,NOTE_AISLE_3,OVERLAY_SCAN_NOISE_02,,,,19770821,c0316567564b24dfbd4db2e392bd9909f10fad142a903474f7956a3a5a8307d4
2814,NRA_2814.png,Sunset Mart,Common,B06_VAR_02,,DMG_EDGE_WEAR_02,,,STAMP_CLOSED,NOTE_FINAL_SALE,OVERLAY_FILM_GRAIN_01,,,,19770821,41890c5bd264c6ffbb8d18064291bdee447b469749496a80fe112a2764d18808
2815,NRA_2815.png,Sunset Mart,Common,B01_VAR_02,,DMG_DUST_SPECKS_02,,,STAMP_CLOSED,NOTE_AISLE_3,OVERLAY_DUST_01,,,,19770821,82de623dce6f32ca59e470b0f92f261122e347b51346c8d4ed6e11a3386ba040
2816,NRA_2816.png,Sunset Mart,Common,B01_VAR_04,,DMG_WATER_STAIN_02,,,STAMP_FINAL_SALE,NOTE_FINAL_SALE,OVERLAY_FILM_GRAIN_01,,,,19770821,658ad4124fa0c0dda677531c13d1bd576a6a13786702b6adf24e7e11c5fc2d63
2817,NRA_2817.png,Sunset Mart,Common,B01_VAR_04,,DMG_WATER_STAIN_01,,,STAMP_NO_REFUNDS,NOTE_FINAL_SALE,OVERLAY_SCAN_NOISE_02,,,,19770821,70a3b0fd93b32ccb4f1a45df751de896334b2446c597556e8edcae8b5b65143e
2818,NRA_2818.png,Sunset Mart,Common,B03_VAR_02,,DMG_WATER_STAIN_02,,,STAMP_NO_REFUNDS,NOTE_LAST_SHIFT,OVERLAY_FILM_GRAIN_01,,,,19770821,203ec3a7c5f7db0f0d3cfa6443b1cc47a854899772b80246790b581e1685e3c5
2819,NRA_2819.png,Sunset Mart,Common,B01_VAR_03,,DMG_EDGE_WEAR_02,,,STAMP_NO_REFUNDS,NOTE_REGISTER_2,OVERLAY_DUST_01,,,,19770821,c7a4861fdfcac762b6f649474ccad9b313ce10a1f2b1c71254609c31c4f5162a
2820,NRA_2820.png,Sunset Mart,Common,B01_VAR_02,,DMG_WATER_STAIN_01,,,STAMP_FINAL_SALE,NOTE_AISLE_3,OVERLAY_FADED_INK_01,,,,19770821,59796c7dfaa76aa8771f30b56db5c149f3d90905a592943c512183185a454a57
2821,NRA_2821.png,Sunset Mart,Common,B07_VAR_03,,DMG_DUST_SPECKS_02,,,STAMP_FINAL_SALE,NOTE_REGISTER_2,OVERLAY_FILM_GRAIN_01,,,,19770821,3a99377766bc7217d12dccfd40ae1aaf7a8c7232f240f5ddddbacf2563e54aac
2822,NRA_2822.png,Sunset Mart,Common,B01_VAR_02,,DMG_EDGE_WEAR_01,,,STAMP_CLOSED,NOTE_512PM,OVERLAY_FILM_GRAIN_01,,,,19770821,2f30546dc8a8d307f16bd15d85b487df82decfd8de3b1bfe2c6e7c0317c56489
2823,NRA_2823.png,Sunset Mart,Common,B05_VAR_02,,DMG_WATER_STAIN_01,,,STAMP_NO_REFUNDS,NOTE_REGISTER_2,OVERLAY_FILM_GRAIN_01,,,,19770821,11e2489e25c7bfe06c9e1a5348bc9c2e5cf1e9adbb65ea4bcf24c061674d88c1
2824,NRA_2824.png,Sunset Mart,Common,B01_VAR_03,,DMG_THERMAL_FADE_01,,,STAMP_FINAL_SALE,NOTE_LAST_SHIFT,OVERLAY_SCAN_NOISE_02,,,,19770821,7b74f7cd6ebbc2090afff75b8b1f7641d91bf6964cd25fd915a0b660cb85a709
2825,NRA_2825.png,Sunset Mart,Common,B04_VAR_06,,DMG_FOLD_01,,,STAMP_CLOSED,NOTE_512PM,OVERLAY_ARCHIVE_YELLOWING_01,,,,19770821,905816abe26526a29b624dd4244065df29c91167db0a80e7e79f3836b2bd7da7
2826,NRA_2826.png,Sunset Mart,Common,B07_VAR_03,,DMG_COFFEE_RING_01,,,STAMP_NO_REFUNDS,NOTE_LAST_SHIFT,OVERLAY_FILM_GRAIN_01,,,,19770821,2d5f0192c9c16677e1dde0a91ceee7080614da3f8d04e2ecb930aa3480a50300
2827,NRA_2827.png,Sunset Mart,Common,B04_VAR_07,,DMG_DUST_SPECKS_02,,,STAMP_CLOSED,NOTE_LAST_SHIFT,OVERLAY_DUST_02,,,,19770821,fae4c07bf1de15840aa708b7050a70cef50037e63319ca3a958872dc665ade66
2828,NRA_2828.png,Sunset Mart,Common,B02_VAR_12,,DMG_COFFEE_RING_03,,,STAMP_CLOSED,NOTE_REGISTER_2,OVERLAY_SCAN_NOISE_02,,,,19770821,54578ab66a6e9a5c9eee40250d999d5b58df28b9103e23b44f71cfc3c59643e3
2829,NRA_2829.png,Sunset Mart,Common,B04_VAR_06,,DMG_EDGE_WEAR_01,,,STAMP_FINAL_SALE,NOTE_FINAL_SALE,OVERLAY_FILM_GRAIN_01,,,,19770821,bce58fe1da141f102445181a6843156c1157afa39fb79f2b4d80e8835cdf69b7
2830,NRA_2830.png,Sunset Mart,Common,B01_VAR_04,,DMG_COFFEE_RING_03,,,STAMP_NO_REFUNDS,NOTE_FINAL_SALE,OVERLAY_DUST_01,,,,19770821,12743068278d3c98024605cccf6002e4c375a69b86656ac9a422ac34e1aef975
2831,NRA_2831.png,Sunset Mart,Common,B01_VAR_03,,DMG_WATER_STAIN_02,,,STAMP_CLOSED,NOTE_AISLE_3,OVERLAY_FILM_GRAIN_01,,,,19770821,95c35ad871f6b4b263695d60b7315de87c0926ae2cce2e19294570a7e3ced682
2832,NRA_2832.png,Sunset Mart,Common,B01_VAR_03,,DMG_WATER_STAIN_02,,,STAMP_CLOSED,NOTE_REGISTER_2,OVERLAY_ARCHIVE_YELLOWING_01,,,,19770821,be85c5732bc0cb4cd996550070edbaab3fbb072131088b8f9472fa7a82f61024
2833,NRA_2833.png,Sunset Mart,Common,B01_VAR_03,,DMG_WATER_STAIN_02,,,STAMP_CLOSED,NOTE_LAST_SHIFT,OVERLAY_FILM_GRAIN_01,,,,19770821,28b49f8eb8c5bb5ccb47d3779bb6536678ebcb88522cd189e30c894566df44bc
2834,NRA_2834.png,Sunset Mart,Common,B07_VAR_03,,DMG_WATER_STAIN_01,,,STAMP_NO_REFUNDS,NOTE_FINAL_SALE,OVERLAY_SCAN_NOISE_02,,,,19770821,445d3ccab335943e6a7ed77d62683ccfac026755d0be5da51820aebc8b1a43fb
2835,NRA_2835.png,Sunset Mart,Common,B07_VAR_01,,DMG_COFFEE_RING_01,,,STAMP_CLOSED,NOTE_LAST_SHIFT,OVERLAY_DUST_01,,,,19770821,0173b2b8e31f557bdc39175c6c0cc2b0415ee8d0fc2830e47619f412f03278d3
2836,NRA_2836.png,Sunset Mart,Common,B05_VAR_02,,DMG_EDGE_WEAR_02,,,STAMP_CLOSED,NOTE_AISLE_3,OVERLAY_SCAN_NOISE_02,,,,19770821,c7983e500f34f47c75171769fd83e2aeb093a5de0bed84d911aca9c37a8b0fbd
2837,NRA_2837.png,Sunset Mart,Common,B07_VAR_03,,DMG_EDGE_WEAR_02,,,STAMP_CLOSED,NOTE_REGISTER_2,OVERLAY_FILM_GRAIN_01,,,,19770821,55169c6a4dfba8b185907c8c14ef0e9141e2ffdc8540b1b33683ff893635c2a5
2838,NRA_2838.png,Sunset Mart,Common,B06_VAR_02,,DMG_COFFEE_RING_01,,,STAMP_FINAL_SALE,NOTE_REGISTER_2,OVERLAY_DUST_01,,,,19770821,f5e0950c316e2a3219b22ed7efbb681df6c032407c80ed0a037675119361d7c1
2839,NRA_2839.png,Sunset Mart,Common,B02_VAR_12,,DMG_DUST_SPECKS_02,,,STAMP_CLOSED,NOTE_REGISTER_2,OVERLAY_SCAN_NOISE_02,,,,19770821,ea9fefea01d54f713e1b9e08fe6ba7d529b1936f26623f4a3ea1f598c4a99e37
2840,NRA_2840.png,Sunset Mart,Common,B05_VAR_02,,DMG_COFFEE_RING_03,,,STAMP_FINAL_SALE,NOTE_AISLE_3,OVERLAY_FADED_INK_01,,,,19770821,508ab815bec949f533e77734aa31cc4424e46adc71d8ce6495cbca6be82ac0b0
2841,NRA_2841.png,Sunset Mart,Common,B06_VAR_02,,DMG_FOLD_01,,,STAMP_CLOSED,NOTE_AISLE_3,OVERLAY_DUST_01,,,,19770821,9f3b461be6c3510265647f7339b82f41db17b13fa313156426c91a15f21d305c
2842,NRA_2842.png,Sunset Mart,Common,B01_VAR_04,,DMG_WATER_STAIN_02,,,STAMP_NO_REFUNDS,NOTE_512PM,OVERLAY_ARCHIVE_YELLOWING_01,,,,19770821,7bfe51f651740b9492fd9e4db17822c564c935803becd70c529378fda8144359
2843,NRA_2843.png,Sunset Mart,Common,B01_VAR_02,,DMG_COFFEE_RING_01,,,STAMP_NO_REFUNDS,NOTE_512PM,OVERLAY_DUST_01,,,,19770821,99dc3aec1090c6ae0c82e36e4cce686eff1516e88009963873dc3ae396e6d60c
2844,NRA_2844.png,Sunset Mart,Common,B07_VAR_01,,DMG_DUST_SPECKS_02,,,STAMP_CLOSED,NOTE_LAST_SHIFT,OVERLAY_FADED_INK_01,,,,19770821,e1fb96e3fe70031c646afeb39cff6457c2a5d436f9e69fb9167021da0f3aba10
2845,NRA_2845.png,Sunset Mart,Common,B04_VAR_06,,DMG_WATER_STAIN_01,,,STAMP_CLOSED,NOTE_512PM,OVERLAY_FILM_GRAIN_01,,,,19770821,963f6ede95b3a739cfe948103b2f5b0fc8756cb11a0a44f5ac0072dc24ea55dd
2846,NRA_2846.png,Sunset Mart,Common,B01_VAR_03,,DMG_EDGE_WEAR_01,,,STAMP_NO_REFUNDS,NOTE_FINAL_SALE,OVERLAY_DUST_02,,,,19770821,09d6c054734872163a978abced5aeb8d689f20c7f33e4c10ca7fb7b751ee0f26
2847,NRA_2847.png,Sunset Mart,Common,B04_VAR_07,,DMG_DUST_SPECKS_02,,,STAMP_NO_REFUNDS,NOTE_LAST_SHIFT,OVERLAY_DUST_01,,,,19770821,bdefb315b4cdcf10c0309d15b9acf3dcb912a0da75f7bd1a2f9a20565a600254
2848,NRA_2848.png,Sunset Mart,Common,B04_VAR_06,,DMG_FOLD_01,,,STAMP_CLOSED,NOTE_LAST_SHIFT,OVERLAY_DUST_01,,,,19770821,33b75fe2e782fb9f6fd0a2e0d1c9f3e578aa1a1dbcca07bd03ca9e3d2a083220
2849,NRA_2849.png,Sunset Mart,Common,B02_VAR_12,,DMG_EDGE_WEAR_02,,,STAMP_NO_REFUNDS,NOTE_REGISTER_2,OVERLAY_FILM_GRAIN_01,,,,19770821,be9bb734e08a7e6162917eb460a32d626bbb460307a029405fd6ebd3b8a3d739
2850,NRA_2850.png,Sunset Mart,Common,B07_VAR_03,PAT_HOLO_GRID_01,DMG_EDGE_WEAR_01,,,STAMP_CLOSED,NOTE_512PM,OVERLAY_ARCHIVE_YELLOWING_01,,,,19770821,9ef5a8074425ed7b4ec49396a5c90edd8f68d0ee61770146a9578bafc6be9e0b
2851,NRA_2851.png,Sunset Mart,Common,B07_VAR_01,,DMG_DUST_SPECKS_02,,,STAMP_FINAL_SALE,NOTE_REGISTER_2,OVERLAY_DUST_01,,,,19770821,3e5c885734e4c0f0a4385d88a95c4dd5d6d5505bd52698cf07cdf655ca1917ef
2852,NRA_2852.png,Sunset Mart,Common,B01_VAR_03,,DMG_WATER_STAIN_01,,,STAMP_CLOSED,NOTE_FINAL_SALE,OVERLAY_FILM_GRAIN_01,,,,19770821,9bc24e7414d8103b2038afc2b9139c330fdf449a3c5c7c6395b02818ed93c0d3
2853,NRA_2853.png,Sunset Mart,Common,B01_VAR_02,,DMG_EDGE_WEAR_01,,,STAMP_CLOSED,NOTE_LAST_SHIFT,OVERLAY_SCAN_NOISE_02,,,,19770821,4c5ebe636cb94ee427dc454004b2b3dffb7f1ed05ad10aa2f6969d0be146224b
2854,NRA_2854.png,Sunset Mart,Common,B05_VAR_02,,DMG_COFFEE_RING_01,,,STAMP_CLOSED,NOTE_FINAL_SALE,OVERLAY_SCAN_NOISE_02,,,,19770821,12182a465724a267cc0d8ca7451a437e81348f388666dc345bcc2185a4e1bde0
2855,NRA_2855.png,Sunset Mart,Common,B01_VAR_03,,DMG_COFFEE_RING_03,,,STAMP_FINAL_SALE,NOTE_512PM,OVERLAY_FILM_GRAIN_01,,,,19770821,344b8c82d1ff4c1fb718e6ff96e7c332ef5c8615c3851f8167cecaa13f45e08c
2856,NRA_2856.png,Sunset Mart,Common,B05_VAR_02,,DMG_THERMAL_FADE_01,,,STAMP_CLOSED,NOTE_LAST_SHIFT,OVERLAY_SCAN_NOISE_02,,,,19770821,45754e45c88e146dcc25c591e85a2ea1615eddd64a0af0a9a8e9f572e58fc486
2857,NRA_2857.png,Sunset Mart,Common,B04_VAR_06,,DMG_DUST_SPECKS_02,,,STAMP_FINAL_SALE,NOTE_REGISTER_2,OVERLAY_SCAN_NOISE_02,,,,19770821,1b215ca7dbbe8100fc5efd13eaabed8298efb74ecf0b79edde397d95963b8066
2858,NRA_2858.png,Sunset Mart,Common,B05_VAR_02,,DMG_WATER_STAIN_01,,,STAMP_CLOSED,NOTE_LAST_SHIFT,OVERLAY_FILM_GRAIN_01,,,,19770821,faead49deb20635a7f74a0c309ca7c21882cc91fd9fb04d12f4cca9da37e8b7d
2859,NRA_2859.png,Sunset Mart,Common,B05_VAR_02,,DMG_EDGE_WEAR_02,,,STAMP_FINAL_SALE,NOTE_FINAL_SALE,OVERLAY_SCAN_NOISE_02,,,,19770821,cc39977139a1cdab9c8d358b199f5b339823259f72a7049977c2421a23fbbd5a
2860,NRA_2860.png,Sunset Mart,Common,B04_VAR_06,,DMG_COFFEE_RING_01,,,STAMP_CLOSED,NOTE_FINAL_SALE,OVERLAY_SCAN_NOISE_02,,,,19770821,df2992f393d6cb518cae9118b7ff423e2f7d41b1ea3274cdd2023bda0290be50
2861,NRA_2861.png,Sunset Mart,Common,B07_VAR_01,,DMG_EDGE_WEAR_02,,,STAMP_CLOSED,NOTE_512PM,OVERLAY_FILM_GRAIN_01,,,,19770821,67daa0bf59d071941f435e72f71effdd20eb1837734b199691629bb9b4c4fcf4
2862,NRA_2862.png,Sunset Mart,Common,B07_VAR_03,,DMG_WATER_STAIN_01,,,STAMP_CLOSED,NOTE_AISLE_3,OVERLAY_FILM_GRAIN_01,,,,19770821,186b6663b42006faa7509ec50cea381aacce31bbfa395017a534f033a6fb13fc
2863,NRA_2863.png,Sunset Mart,Common,B07_VAR_01,,DMG_EDGE_WEAR_02,,,STAMP_FINAL_SALE,NOTE_512PM,OVERLAY_ARCHIVE_YELLOWING_01,,,,19770821,8a744ad843619510d6155565d894addb8c356c61555ce85abc280cf96513cfcd
2864,NRA_2864.png,Sunset Mart,Common,B01_VAR_03,,DMG_THERMAL_FADE_01,,,STAMP_FINAL_SALE,NOTE_LAST_SHIFT,OVERLAY_ARCHIVE_YELLOWING_01,,,,19770821,403731cab95cbf4c7863156113f1ea957045a13637567fe1a8a4fe110e5ed382
2865,NRA_2865.png,Sunset Mart,Common,B03_VAR_02,,DMG_WATER_STAIN_02,,,STAMP_CLOSED,NOTE_512PM,OVERLAY_DUST_01,,,,19770821,8150bd25be6bed2c732809755373409a5804f440b82082882ab9558cf1525501
2866,NRA_2866.png,Sunset Mart,Common,B06_VAR_02,,DMG_FOLD_01,,,STAMP_FINAL_SALE,NOTE_AISLE_3,OVERLAY_FILM_GRAIN_01,,,,19770821,c1b536fa7cbd09f4308ee09bc9472756fc39b1454027b3b0d36ebf7180e4fcad
2867,NRA_2867.png,Sunset Mart,Common,B07_VAR_03,,DMG_WATER_STAIN_02,,,STAMP_NO_REFUNDS,NOTE_LAST_SHIFT,OVERLAY_SCAN_NOISE_02,,,,19770821,0bcd1d43ca427e67629000d0dea1f020dc11646b3b4fc12fb28046efee532e5d
2868,NRA_2868.png,Sunset Mart,Common,B07_VAR_03,,DMG_COFFEE_RING_03,,,STAMP_FINAL_SALE,NOTE_512PM,OVERLAY_ARCHIVE_YELLOWING_01,,,,19770821,eb557522d30d72261a97fa658ff8f2a31e7776b30e4563d12d2ae542e041842f
2869,NRA_2869.png,Sunset Mart,Common,B03_VAR_02,,DMG_WATER_STAIN_02,,,STAMP_FINAL_SALE,NOTE_REGISTER_2,OVERLAY_SCAN_NOISE_02,,,,19770821,bf796f0c56f4f9f3cf4e7bbc56d6095ec2c2e7c2a0aee608409899ee219b222f
2870,NRA_2870.png,Sunset Mart,Common,B05_VAR_02,,DMG_EDGE_WEAR_01,,,STAMP_NO_REFUNDS,NOTE_LAST_SHIFT,OVERLAY_SCAN_NOISE_02,,,,19770821,bfffb7607de2442f9c25039aa52c30346d0a62f51fa556ad17db0cf6bcb90ba0
